target,year,mes,dia,franja_horaria,temperatura,humedad,viento_vel_m_s,viento_dir,presion,precipitacion,nubosidad
0,2025,4,1,Madrugada,19.0,100.0,0.0,0.0,1020.0,0.0,27.4
0,2025,4,1,Madrugada,19.0,100.0,0.0,0.0,1020.0,0.0,89.0
0,2025,4,1,Madrugada,19.0,93.93,0.0,0.0,1019.0,0.0,89.0
0,2025,4,1,Madrugada,19.0,93.93,0.0,0.0,1019.0,0.0,89.0
0,2025,4,1,Madrugada,19.0,93.93,3.11,10.0,1019.0,0.0,89.0
0,2025,4,1,Madrugada,19.0,93.93,3.11,360.0,1019.0,0.0,50.0
0,2025,4,1,Morning,19.0,93.93,4.11,360.0,1019.0,0.0,50.0
0,2025,4,1,Morning,19.0,93.93,4.11,360.0,1020.0,0.0,50.0
0,2025,4,1,Morning,20.0,88.27,3.11,40.0,1021.0,0.0,89.0
0,2025,4,1,Morning,22.0,73.29,1.5,83.9,1021.0,0.0,27.4
0,2025,4,1,Morning,23.0,68.97,1.5,104.7,1021.0,0.0,50.0
0,2025,4,1,Morning,25.0,57.39,2.11,180.0,1021.0,0.0,50.0
0,2025,4,1,Tarde,25.0,57.39,3.11,180.0,1020.0,0.0,89.0
0,2025,4,1,Tarde,26.0,54.08,4.11,200.0,1019.0,0.0,89.0
0,2025,4,1,Tarde,26.0,61.39,5.11,180.0,1018.0,0.0,50.0
0,2025,4,1,Tarde,25.0,65.15,5.11,180.0,1017.0,0.0,50.0
0,2025,4,1,Tarde,23.0,68.97,5.11,210.0,1017.0,0.0,50.0
1,2025,4,1,Tarde,22.0,78.06,5.11,200.0,1017.0,1.6,100.0
1,2025,4,1,Noche,21.0,77.91,5.11,200.0,1018.0,0.2,89.0
0,2025,4,1,Noche,20.0,88.27,5.11,180.0,1019.0,0.0,89.0
0,2025,4,1,Noche,20.0,88.27,4.11,210.0,1020.0,0.0,50.0
0,2025,4,1,Noche,20.0,88.27,2.11,180.0,1020.0,0.0,50.0
0,2025,4,1,Noche,19.0,88.19,3.11,180.0,1021.0,0.0,89.0
0,2025,4,1,Noche,19.0,88.19,2.11,200.0,1020.0,0.0,50.0
0,2025,4,2,Madrugada,19.0,93.93,2.11,180.0,1020.0,0.0,100.0
0,2025,4,2,Madrugada,19.0,93.93,0.0,0.0,1019.0,0.0,50.0
0,2025,4,2,Madrugada,19.0,93.93,0.0,0.0,1018.0,0.0,100.0
0,2025,4,2,Madrugada,19.0,93.93,0.0,0.0,1018.0,0.0,89.0
0,2025,4,2,Madrugada,18.0,93.88,0.0,0.0,1020.0,0.0,50.0
0,2025,4,2,Madrugada,18.0,93.88,0.0,0.0,1019.0,0.0,89.0
0,2025,4,2,Morning,19.0,88.19,0.0,0.0,1020.0,0.0,89.0
0,2025,4,2,Morning,19.0,88.19,4.11,180.0,1020.0,0.0,89.0
0,2025,4,2,Morning,20.0,88.27,5.11,180.0,1021.0,0.0,89.0
1,2025,4,2,Morning,22.0,68.77,6.19,150.0,1021.0,0.2,50.0
1,2025,4,2,Morning,23.0,64.72,6.19,180.0,1021.0,0.1,50.0
1,2025,4,2,Morning,24.0,64.93,6.19,150.0,1021.0,0.2,50.0
1,2025,4,2,Tarde,25.0,61.16,7.19,180.0,1020.0,0.1,27.4
0,2025,4,2,Tarde,26.0,57.63,8.19,180.0,1019.0,0.0,27.4
0,2025,4,2,Tarde,26.0,57.63,6.19,180.0,1018.0,0.0,27.4
1,2025,4,2,Tarde,26.0,57.63,8.19,180.0,1018.0,0.1,27.4
0,2025,4,2,Tarde,25.0,61.16,8.19,160.0,1018.0,0.0,27.4
0,2025,4,2,Tarde,23.0,73.46,7.19,150.0,1018.0,0.0,50.0
0,2025,4,2,Noche,22.0,73.29,6.19,150.0,1019.0,0.0,50.0
0,2025,4,2,Noche,20.0,88.27,8.19,180.0,1019.0,0.0,50.0
0,2025,4,2,Noche,20.0,88.27,6.19,180.0,1021.0,0.0,100.0
0,2025,4,2,Noche,20.0,88.27,5.11,170.0,1021.0,0.0,89.0
0,2025,4,2,Noche,19.0,88.19,6.19,200.0,1021.0,0.0,89.0
0,2025,4,2,Noche,18.0,88.1,5.11,200.0,1022.0,0.0,50.0
0,2025,4,3,Madrugada,18.0,88.1,5.11,200.0,1021.0,0.0,89.0
0,2025,4,3,Madrugada,18.0,82.63,4.11,200.0,1021.0,0.0,37.0
0,2025,4,3,Madrugada,18.0,82.63,4.11,200.0,1020.0,0.0,34.7
0,2025,4,3,Madrugada,17.0,88.01,3.11,160.0,1020.0,0.0,52.2
0,2025,4,3,Madrugada,17.0,88.01,3.11,160.0,1020.0,0.0,55.3
0,2025,4,3,Madrugada,16.0,87.93,3.11,160.0,1020.0,0.0,54.8
0,2025,4,3,Morning,16.0,87.93,3.11,150.0,1020.0,0.0,27.4
0,2025,4,3,Morning,18.0,72.58,3.11,160.0,1021.0,0.0,50.0
0,2025,4,3,Morning,20.0,68.38,3.11,180.0,1022.0,0.0,27.4
0,2025,4,3,Morning,21.0,68.58,4.11,180.0,1022.0,0.0,27.4
0,2025,4,3,Morning,23.0,60.7,7.19,180.0,1021.0,0.0,27.4
0,2025,4,3,Morning,25.0,50.46,6.19,180.0,1021.0,0.0,27.4
0,2025,4,3,Tarde,26.0,50.73,6.19,160.0,1020.0,0.0,50.0
0,2025,4,3,Tarde,26.0,54.08,5.11,180.0,1019.0,0.0,50.0
0,2025,4,3,Tarde,26.0,54.08,7.19,180.0,1019.0,0.0,50.0
0,2025,4,3,Tarde,25.0,57.39,8.19,140.0,1018.0,0.0,50.0
0,2025,4,3,Tarde,24.0,60.93,7.19,140.0,1018.0,0.0,88.0
0,2025,4,3,Tarde,24.0,64.93,7.19,160.0,1018.0,0.0,27.4
0,2025,4,3,Noche,23.0,68.97,6.19,160.0,1019.0,0.0,27.4
0,2025,4,3,Noche,22.0,73.29,5.11,200.0,1020.0,0.0,50.0
0,2025,4,3,Noche,21.0,82.99,5.11,190.0,1020.0,0.0,50.0
0,2025,4,3,Noche,20.0,82.87,4.11,200.0,1021.0,0.0,89.0
0,2025,4,3,Noche,20.0,82.87,3.11,200.0,1021.0,0.0,88.0
0,2025,4,3,Noche,20.0,88.27,4.11,180.0,1021.0,0.0,89.0
0,2025,4,4,Madrugada,19.0,93.93,3.11,200.0,1021.0,0.0,89.0
0,2025,4,4,Madrugada,19.0,88.19,3.11,200.0,1021.0,0.0,89.0
0,2025,4,4,Madrugada,19.0,88.19,4.11,180.0,1020.0,0.0,89.0
0,2025,4,4,Madrugada,19.0,93.93,3.11,160.0,1020.0,0.0,89.0
0,2025,4,4,Madrugada,19.0,93.93,4.11,180.0,1020.0,0.0,89.0
0,2025,4,4,Madrugada,19.0,93.93,5.11,200.0,1021.0,0.0,100.0
0,2025,4,4,Morning,19.0,88.19,4.11,180.0,1022.0,0.0,89.0
0,2025,4,4,Morning,19.0,88.19,5.11,160.0,1022.0,0.0,89.0
0,2025,4,4,Morning,19.0,88.19,3.11,160.0,1023.0,0.0,89.0
0,2025,4,4,Morning,20.0,77.77,4.11,140.0,1023.0,0.0,89.0
0,2025,4,4,Morning,22.0,64.5,4.11,150.0,1023.0,0.0,89.0
0,2025,4,4,Morning,24.0,57.15,3.11,120.0,1023.0,0.0,50.0
0,2025,4,4,Tarde,26.0,50.73,3.11,140.0,1022.0,0.0,27.4
0,2025,4,4,Tarde,27.0,47.82,3.11,160.0,1021.0,0.0,50.0
0,2025,4,4,Tarde,28.0,48.09,4.11,120.0,1019.0,0.0,50.0
0,2025,4,4,Tarde,27.0,54.33,6.19,180.0,1019.0,0.0,50.0
0,2025,4,4,Tarde,25.0,61.16,8.19,160.0,1019.0,0.0,50.0
0,2025,4,4,Tarde,24.0,69.16,9.31,160.0,1019.0,0.0,50.0
0,2025,4,4,Noche,22.0,78.06,5.11,160.0,1019.0,0.0,50.0
0,2025,4,4,Noche,21.0,82.99,6.19,160.0,1020.0,0.0,27.4
0,2025,4,4,Noche,21.0,82.99,5.11,160.0,1021.0,0.0,50.0
0,2025,4,4,Noche,20.0,88.27,5.11,150.0,1022.0,0.0,27.4
0,2025,4,4,Noche,20.0,88.27,4.11,160.0,1023.0,0.0,89.0
0,2025,4,4,Noche,20.0,88.27,3.11,170.0,1023.0,0.0,27.4
0,2025,4,5,Madrugada,19.0,93.93,3.11,150.0,1022.0,0.0,27.4
0,2025,4,5,Madrugada,19.0,93.93,3.11,150.0,1022.0,0.0,27.4
0,2025,4,5,Madrugada,18.0,93.88,2.11,150.0,1021.0,0.0,27.4
0,2025,4,5,Madrugada,18.0,93.88,0.0,0.0,1021.0,0.0,50.0
0,2025,4,5,Madrugada,18.0,93.88,2.11,160.0,1021.0,0.0,27.4
0,2025,4,5,Madrugada,18.0,93.88,2.11,180.0,1021.0,0.0,27.4
0,2025,4,5,Morning,18.0,88.1,2.11,160.0,1022.0,0.0,27.4
0,2025,4,5,Morning,19.0,82.75,2.11,160.0,1022.0,0.0,27.4
0,2025,4,5,Morning,21.0,68.58,4.11,180.0,1023.0,0.0,27.4
0,2025,4,5,Morning,22.0,64.5,5.11,180.0,1023.0,0.0,50.0
0,2025,4,5,Morning,24.0,60.93,4.11,180.0,1023.0,0.0,50.0
0,2025,4,5,Morning,25.0,53.83,5.11,180.0,1022.0,0.0,50.0
0,2025,4,5,Tarde,26.0,50.73,6.19,180.0,1021.0,0.0,50.0
0,2025,4,5,Tarde,27.0,50.99,6.19,180.0,1020.0,0.0,27.4
0,2025,4,5,Tarde,26.0,54.08,5.11,210.0,1019.0,0.0,27.4
0,2025,4,5,Tarde,26.0,57.63,7.19,220.0,1019.0,0.0,50.0
0,2025,4,5,Tarde,26.0,57.63,7.19,180.0,1018.0,0.0,27.4
0,2025,4,5,Tarde,24.0,64.93,6.19,220.0,1018.0,0.0,27.4
0,2025,4,5,Noche,22.0,78.06,5.11,210.0,1019.0,0.0,27.4
0,2025,4,5,Noche,21.0,82.99,3.11,180.0,1020.0,0.0,27.4
0,2025,4,5,Noche,20.0,88.27,5.11,180.0,1020.0,0.0,89.0
0,2025,4,5,Noche,20.0,88.27,5.11,200.0,1021.0,0.0,89.0
0,2025,4,5,Noche,20.0,88.27,5.11,180.0,1021.0,0.0,89.0
0,2025,4,5,Noche,20.0,88.27,4.11,180.0,1022.0,0.0,89.0
0,2025,4,6,Madrugada,18.5,90.87,5.11,196.0,1020.0,0.0,56.2
0,2025,4,6,Madrugada,19.0,88.19,4.11,180.0,1020.0,0.0,0.0
0,2025,4,6,Madrugada,18.0,93.88,2.11,200.0,1019.0,0.0,0.0
0,2025,4,6,Madrugada,18.0,93.88,5.11,180.0,1019.0,0.0,89.0
0,2025,4,6,Madrugada,17.0,88.01,2.11,180.0,1019.0,0.0,65.5
0,2025,4,6,Madrugada,18.0,82.63,4.11,180.0,1019.0,0.0,89.0
0,2025,4,6,Morning,18.0,82.63,2.11,180.0,1020.0,0.0,50.0
0,2025,4,6,Morning,19.0,77.62,2.11,180.0,1020.0,0.0,27.4
0,2025,4,6,Morning,21.0,68.58,4.11,150.0,1021.0,0.0,27.4
0,2025,4,6,Morning,22.0,60.47,6.19,150.0,1021.0,0.0,27.4
0,2025,4,6,Morning,24.0,57.15,5.11,140.0,1021.0,0.0,27.4
0,2025,4,6,Morning,25.0,50.46,5.11,150.0,1020.0,0.0,27.4
0,2025,4,6,Tarde,27.0,44.83,6.19,160.0,1020.0,0.0,50.0
0,2025,4,6,Tarde,27.1,51.0,6.19,180.0,1019.0,0.0,50.0
0,2025,4,6,Tarde,27.0,50.99,8.19,170.0,1018.0,0.0,50.0
0,2025,4,6,Tarde,27.0,47.82,8.19,200.0,1017.0,0.0,27.4
0,2025,4,6,Tarde,25.0,61.16,8.19,210.0,1017.0,0.0,50.0
0,2025,4,6,Tarde,22.0,73.29,8.19,200.0,1017.0,0.0,50.0
0,2025,4,6,Noche,21.0,77.91,6.19,180.0,1018.0,0.0,50.0
0,2025,4,6,Noche,21.0,82.99,5.11,200.0,1019.0,0.0,100.0
0,2025,4,6,Noche,20.0,93.97,4.11,180.0,1019.0,0.0,100.0
0,2025,4,6,Noche,19.0,93.93,4.11,180.0,1020.0,0.0,100.0
0,2025,4,6,Noche,19.0,93.93,2.11,160.0,1021.0,0.0,100.0
0,2025,4,6,Noche,19.0,93.93,4.11,170.0,1021.0,0.0,89.0
0,2025,4,7,Madrugada,18.0,100.0,3.11,180.0,1020.0,0.0,100.0
0,2025,4,7,Madrugada,19.0,93.93,2.11,160.0,1020.0,0.0,100.0
0,2025,4,7,Madrugada,19.0,93.93,4.11,170.0,1019.0,0.0,89.0
0,2025,4,7,Madrugada,18.0,93.88,5.11,150.0,1019.0,0.0,100.0
0,2025,4,7,Madrugada,18.0,93.88,4.11,200.0,1019.0,0.0,89.0
0,2025,4,7,Madrugada,18.0,88.1,4.11,180.0,1018.0,0.0,27.4
0,2025,4,7,Morning,18.0,88.1,0.0,0.0,1020.0,0.0,89.0
0,2025,4,7,Morning,19.0,82.75,2.11,160.0,1020.0,0.0,89.0
0,2025,4,7,Morning,20.0,77.77,3.11,180.0,1021.0,0.0,50.0
0,2025,4,7,Morning,22.0,64.5,4.11,150.0,1021.0,0.0,50.0
0,2025,4,7,Morning,23.0,60.7,3.11,120.0,1021.0,0.0,50.0
0,2025,4,7,Morning,25.0,50.46,2.11,180.0,1020.0,0.0,89.0
0,2025,4,7,Tarde,25.0,50.46,3.11,180.0,1020.0,0.0,89.0
0,2025,4,7,Tarde,27.0,47.82,4.11,180.0,1018.0,0.0,89.0
0,2025,4,7,Tarde,25.0,53.83,3.11,120.0,1017.0,0.0,89.0
0,2025,4,7,Tarde,24.0,64.93,5.11,160.0,1017.0,0.0,89.0
0,2025,4,7,Tarde,25.0,61.16,4.11,120.0,1016.0,0.0,89.0
1,2025,4,7,Tarde,23.0,73.46,4.11,180.0,1017.0,0.1,89.0
0,2025,4,7,Noche,22.0,78.06,4.11,140.0,1017.0,0.0,89.0
1,2025,4,7,Noche,21.0,82.99,4.11,160.0,1018.0,0.3,89.0
1,2025,4,7,Noche,21.0,82.99,3.11,150.0,1019.0,0.1,89.0
0,2025,4,7,Noche,20.0,93.97,0.0,0.0,1019.5,0.0,89.0
0,2025,4,7,Noche,20.0,93.97,3.11,40.0,1020.0,0.0,89.0
0,2025,4,7,Noche,20.0,82.87,3.11,40.0,1020.0,0.0,89.0
0,2025,4,8,Madrugada,20.0,82.87,4.11,30.0,1020.0,0.0,89.0
1,2025,4,8,Madrugada,20.0,82.87,5.11,30.0,1019.0,0.1,89.0
1,2025,4,8,Madrugada,19.0,88.19,5.11,30.0,1019.0,0.1,89.0
1,2025,4,8,Madrugada,18.0,88.1,6.19,30.0,1019.0,0.1,89.0
1,2025,4,8,Madrugada,18.0,88.1,6.19,30.0,1019.0,0.1,89.0
0,2025,4,8,Madrugada,18.0,82.63,6.19,30.0,1019.0,0.0,89.0
0,2025,4,8,Morning,18.0,77.46,8.19,20.0,1020.0,0.0,50.0
0,2025,4,8,Morning,19.0,72.76,8.19,10.0,1021.0,0.0,50.0
0,2025,4,8,Morning,20.0,64.07,10.31,20.0,1022.0,0.0,50.0
0,2025,4,8,Morning,21.0,60.24,9.31,20.0,1022.0,0.0,50.0
0,2025,4,8,Morning,23.0,53.32,11.31,20.0,1022.0,0.0,50.0
0,2025,4,8,Morning,24.0,50.2,8.19,20.0,1022.0,0.0,50.0
0,2025,4,8,Tarde,25.0,47.28,5.11,60.0,1021.0,0.0,50.0
0,2025,4,8,Tarde,26.0,47.55,5.11,60.0,1020.0,0.0,89.0
0,2025,4,8,Tarde,24.0,50.2,8.19,40.0,1019.0,0.0,89.0
0,2025,4,8,Tarde,23.0,53.32,7.19,40.0,1019.0,0.0,89.0
0,2025,4,8,Tarde,22.0,60.47,7.19,50.0,1019.0,0.0,100.0
0,2025,4,8,Tarde,21.0,64.29,7.19,50.0,1020.0,0.0,100.0
0,2025,4,8,Noche,20.0,64.07,8.19,30.0,1021.0,0.0,89.0
0,2025,4,8,Noche,19.0,68.18,6.19,20.0,1021.0,0.0,89.0
0,2025,4,8,Noche,18.0,72.58,7.19,30.0,1023.0,0.0,89.0
0,2025,4,8,Noche,18.0,67.97,8.19,10.0,1024.0,0.0,50.0
0,2025,4,8,Noche,17.0,72.4,10.31,20.0,1024.0,0.0,50.0
0,2025,4,8,Noche,16.0,77.15,7.19,20.0,1024.0,0.0,50.0
0,2025,4,9,Madrugada,17.4,75.86,2.0,352.4,1020.0,0.0,86.6
0,2025,4,9,Madrugada,16.0,77.15,8.19,360.0,1024.0,0.0,27.4
0,2025,4,9,Madrugada,16.0,77.15,8.19,20.0,1023.0,0.0,89.0
0,2025,4,9,Madrugada,15.0,77.0,8.19,20.0,1023.0,0.0,27.4
0,2025,4,9,Madrugada,15.0,77.0,7.19,20.0,1023.0,0.0,27.4
0,2025,4,9,Madrugada,15.0,77.0,7.19,20.0,1023.0,0.0,27.4
0,2025,4,9,Morning,15.0,77.0,7.19,20.0,1024.0,0.0,89.5
0,2025,4,9,Morning,15.0,77.0,8.19,20.0,1025.0,0.0,89.8
0,2025,4,9,Morning,17.0,67.77,9.31,360.0,1025.0,0.0,27.4
0,2025,4,9,Morning,18.0,63.62,8.19,20.0,1026.0,0.0,50.0
0,2025,4,9,Morning,21.0,52.8,9.31,30.0,1025.0,0.0,89.0
0,2025,4,9,Morning,22.0,53.06,8.19,360.0,1024.0,0.0,53.8
0,2025,4,9,Tarde,24.0,50.2,7.19,20.0,1024.0,0.0,33.8
0,2025,4,9,Tarde,25.0,47.28,4.11,20.0,1023.0,0.0,89.0
0,2025,4,9,Tarde,25.0,47.28,8.19,30.0,1022.0,0.0,89.0
0,2025,4,9,Tarde,26.0,47.55,6.19,30.0,1021.0,0.0,89.0
0,2025,4,9,Tarde,25.0,47.28,5.11,30.0,1021.0,0.0,89.0
0,2025,4,9,Tarde,22.0,56.66,8.19,20.0,1021.0,0.0,89.0
0,2025,4,9,Noche,20.0,64.07,7.19,20.0,1022.0,0.0,89.0
0,2025,4,9,Noche,18.0,72.58,8.19,40.0,1024.0,0.0,50.0
0,2025,4,9,Noche,17.0,77.31,10.31,20.0,1024.0,0.0,89.0
0,2025,4,9,Noche,16.0,77.15,9.31,30.0,1025.0,0.0,100.0
0,2025,4,9,Noche,16.0,77.15,8.19,30.0,1026.0,0.0,100.0
0,2025,4,9,Noche,15.0,82.26,9.31,30.0,1026.0,0.0,100.0
0,2025,4,10,Madrugada,15.0,82.26,9.31,30.0,1025.0,0.0,88.0
0,2025,4,10,Madrugada,15.0,82.26,8.19,30.0,1024.0,0.0,89.0
0,2025,4,10,Madrugada,15.0,82.26,9.31,30.0,1024.0,0.0,100.0
0,2025,4,10,Madrugada,15.0,77.0,7.19,20.0,1024.0,0.0,100.0
0,2025,4,10,Madrugada,15.0,77.0,7.19,20.0,1024.0,0.0,89.0
0,2025,4,10,Madrugada,15.0,77.0,7.19,360.0,1024.0,0.0,100.0
0,2025,4,10,Morning,15.0,77.0,8.19,360.0,1025.0,0.0,89.0
0,2025,4,10,Morning,15.0,77.0,7.19,20.0,1025.0,0.0,100.0
0,2025,4,10,Morning,16.0,72.22,9.31,10.0,1025.0,0.0,89.0
0,2025,4,10,Morning,17.0,67.77,8.19,10.0,1026.0,0.0,50.0
0,2025,4,10,Morning,19.0,63.85,7.19,20.0,1025.0,0.0,27.4
0,2025,4,10,Morning,21.0,56.41,6.19,40.0,1025.0,0.0,0.0
0,2025,4,10,Tarde,23.0,49.93,8.19,10.0,1024.0,0.0,27.4
0,2025,4,10,Tarde,25.0,44.28,7.19,20.0,1022.0,0.0,27.4
0,2025,4,10,Tarde,26.0,41.73,7.19,40.0,1021.0,0.0,27.4
0,2025,4,10,Tarde,25.0,41.45,8.19,20.0,1021.0,0.0,27.4
0,2025,4,10,Tarde,24.0,47.01,5.11,20.0,1021.0,0.0,27.4
0,2025,4,10,Tarde,23.0,53.32,7.19,30.0,1021.0,0.0,27.4
0,2025,4,10,Noche,21.0,60.24,8.19,360.0,1022.0,0.0,27.4
0,2025,4,10,Noche,19.0,63.85,7.19,360.0,1023.0,0.0,17.1
0,2025,4,10,Noche,18.0,67.97,9.31,360.0,1024.0,0.0,50.0
0,2025,4,10,Noche,17.0,77.31,7.19,30.0,1024.0,0.0,27.4
0,2025,4,10,Noche,16.0,77.15,8.19,20.0,1025.0,0.0,27.4
0,2025,4,10,Noche,16.0,77.15,8.19,20.0,1025.0,0.0,20.9
0,2025,4,11,Madrugada,15.0,82.26,7.19,10.0,1025.0,0.0,12.1
0,2025,4,11,Madrugada,15.0,87.84,7.19,10.0,1024.0,0.0,15.2
0,2025,4,11,Madrugada,15.0,87.84,6.19,30.0,1023.0,0.0,18.5
0,2025,4,11,Madrugada,15.0,82.26,5.11,20.0,1023.0,0.0,50.0
0,2025,4,11,Madrugada,15.0,82.26,7.19,10.0,1023.0,0.0,18.6
0,2025,4,11,Madrugada,15.0,82.26,6.19,20.0,1023.0,0.0,89.0
0,2025,4,11,Morning,14.0,87.75,4.11,10.0,1024.0,0.0,32.3
0,2025,4,11,Morning,15.0,87.84,6.19,20.0,1024.0,0.0,50.0
0,2025,4,11,Morning,17.0,72.4,8.19,20.0,1025.0,0.0,27.4
0,2025,4,11,Morning,19.0,63.85,9.31,20.0,1025.0,0.0,27.4
0,2025,4,11,Morning,20.0,60.0,7.19,30.0,1025.0,0.0,50.0
0,2025,4,11,Morning,20.0,64.07,7.19,30.0,1024.0,0.0,50.0
0,2025,4,11,Tarde,21.0,60.24,6.19,40.0,1023.0,0.0,50.0
0,2025,4,11,Tarde,23.0,53.32,6.19,50.0,1022.0,0.0,27.4
0,2025,4,11,Tarde,24.0,47.01,6.19,40.0,1021.0,0.0,27.4
0,2025,4,11,Tarde,25.0,44.28,8.19,20.0,1021.0,0.0,27.4
0,2025,4,11,Tarde,25.0,41.45,7.19,30.0,1020.0,0.0,27.4
0,2025,4,11,Tarde,22.0,49.67,7.19,30.0,1020.0,0.0,27.4
0,2025,4,11,Noche,21.0,49.4,7.19,30.0,1021.0,0.0,50.0
0,2025,4,11,Noche,19.0,55.91,10.31,20.0,1022.0,0.0,27.4
0,2025,4,11,Noche,19.0,55.91,9.31,30.0,1023.0,0.0,50.0
0,2025,4,11,Noche,18.0,59.52,9.31,360.0,1024.0,0.0,27.4
0,2025,4,11,Noche,17.0,59.28,9.31,10.0,1025.0,0.0,27.4
0,2025,4,11,Noche,16.0,63.17,8.19,20.0,1025.0,0.0,27.4
0,2025,4,12,Madrugada,15.0,67.36,6.19,20.0,1025.0,0.0,27.4
0,2025,4,12,Madrugada,15.0,77.0,5.11,30.0,1024.0,0.0,14.6
0,2025,4,12,Madrugada,15.0,77.0,6.19,20.0,1023.0,0.0,11.6
0,2025,4,12,Madrugada,14.0,82.14,5.11,30.0,1023.0,0.0,10.6
0,2025,4,12,Madrugada,14.0,76.84,5.11,20.0,1023.0,0.0,27.4
0,2025,4,12,Madrugada,14.0,76.84,6.19,20.0,1023.0,0.0,26.1
0,2025,4,12,Morning,13.0,71.66,6.19,20.0,1023.0,0.0,33.9
0,2025,4,12,Morning,15.0,72.03,6.19,30.0,1023.0,0.0,27.4
0,2025,4,12,Morning,17.0,59.28,11.31,360.0,1024.0,0.0,27.4
0,2025,4,12,Morning,19.0,52.28,11.31,20.0,1024.0,0.0,50.0
0,2025,4,12,Morning,20.0,49.13,11.31,360.0,1024.0,0.0,89.0
0,2025,4,12,Morning,20.0,49.13,9.31,360.0,1024.0,0.0,89.0
0,2025,4,12,Tarde,22.0,40.6,11.31,360.0,1023.0,0.0,50.0
0,2025,4,12,Tarde,23.0,40.89,10.31,20.0,1022.0,0.0,50.0
0,2025,4,12,Tarde,24.0,38.49,10.31,20.0,1021.0,0.0,27.4
0,2025,4,12,Tarde,24.0,35.97,9.31,360.0,1020.0,0.0,27.4
0,2025,4,12,Tarde,23.0,40.89,9.31,30.0,1020.0,0.0,27.4
0,2025,4,12,Tarde,22.0,43.45,8.19,20.0,1020.0,0.0,27.4
0,2025,4,12,Noche,20.0,49.13,9.31,30.0,1021.0,0.0,27.4
0,2025,4,12,Noche,19.0,52.28,9.31,360.0,1021.0,0.0,27.4
0,2025,4,12,Noche,18.0,55.66,10.31,20.0,1022.0,0.0,27.4
0,2025,4,12,Noche,17.0,63.4,9.31,20.0,1023.0,0.0,27.4
0,2025,4,12,Noche,16.0,67.56,7.19,20.0,1024.0,0.0,27.4
0,2025,4,12,Noche,15.0,77.0,5.11,30.0,1024.0,0.0,24.0
0,2025,4,13,Madrugada,15.0,82.26,6.19,20.0,1024.0,0.0,20.0
0,2025,4,13,Madrugada,14.0,82.14,6.19,20.0,1023.0,0.0,27.4
0,2025,4,13,Madrugada,14.0,87.75,7.19,20.0,1022.0,0.0,27.4
0,2025,4,13,Madrugada,14.0,82.14,5.11,360.0,1022.0,0.0,22.4
0,2025,4,13,Madrugada,14.0,87.75,6.19,20.0,1022.0,0.0,38.7
0,2025,4,13,Madrugada,13.0,93.65,5.11,20.0,1022.0,0.0,49.1
0,2025,4,13,Morning,13.0,87.66,5.11,20.0,1022.0,0.0,46.7
0,2025,4,13,Morning,15.0,77.0,5.11,20.0,1023.0,0.0,43.5
0,2025,4,13,Morning,17.0,63.4,7.19,30.0,1023.0,0.0,27.4
0,2025,4,13,Morning,17.0,63.4,9.31,360.0,1024.0,0.0,89.0
0,2025,4,13,Morning,19.0,55.91,8.19,360.0,1023.0,0.0,50.0
0,2025,4,13,Morning,21.0,49.4,9.31,30.0,1023.0,0.0,50.0
0,2025,4,13,Tarde,22.0,49.67,9.31,40.0,1023.0,0.0,50.0
0,2025,4,13,Tarde,23.0,43.73,9.31,30.0,1022.0,0.0,27.4
0,2025,4,13,Tarde,24.0,41.17,7.19,30.0,1021.0,0.0,50.0
0,2025,4,13,Tarde,25.0,36.26,8.19,30.0,1020.0,0.0,50.0
0,2025,4,13,Tarde,24.0,38.49,7.19,30.0,1020.0,0.0,89.0
0,2025,4,13,Tarde,23.0,43.73,10.31,30.0,1020.0,0.0,50.0
0,2025,4,13,Noche,21.0,52.8,9.31,30.0,1021.0,0.0,50.0
0,2025,4,13,Noche,19.0,59.76,9.31,30.0,1022.0,0.0,38.8
0,2025,4,13,Noche,19.0,59.76,9.31,30.0,1022.0,0.0,6.3
0,2025,4,13,Noche,17.0,67.77,9.31,30.0,1023.0,0.0,16.5
0,2025,4,13,Noche,16.0,63.17,9.31,30.0,1024.0,0.0,16.7
0,2025,4,13,Noche,16.0,63.17,8.19,360.0,1024.0,0.0,17.6
0,2025,4,14,Madrugada,15.0,67.36,8.19,30.0,1024.0,0.0,23.0
0,2025,4,14,Madrugada,14.0,76.84,6.19,30.0,1023.0,0.0,19.9
0,2025,4,14,Madrugada,14.0,76.84,5.11,360.0,1023.0,0.0,14.2
0,2025,4,14,Madrugada,14.0,71.85,5.11,30.0,1022.0,0.0,34.3
0,2025,4,14,Madrugada,13.0,76.68,6.19,30.0,1022.0,0.0,44.9
0,2025,4,14,Madrugada,13.0,82.01,6.19,30.0,1022.0,0.0,98.6
0,2025,4,14,Morning,13.0,82.01,5.11,30.0,1023.0,0.0,100.0
0,2025,4,14,Morning,15.0,72.03,6.19,30.0,1023.0,0.0,78.4
0,2025,4,14,Morning,17.0,67.77,7.19,10.0,1024.0,0.0,45.4
0,2025,4,14,Morning,20.0,52.54,7.19,20.0,1024.0,0.0,32.7
0,2025,4,14,Morning,22.0,46.47,6.19,20.0,1023.0,0.0,41.0
0,2025,4,14,Morning,23.0,43.73,7.19,50.0,1023.0,0.0,75.7
0,2025,4,14,Tarde,24.0,41.17,8.19,10.0,1022.0,0.0,57.4
0,2025,4,14,Tarde,26.0,39.06,5.11,30.0,1021.0,0.0,27.4
